_id,Product Name,Price,Rating,URL,Availability,Category
B00k2scrape-884,A Visit from the Goon Squad,£14.08,Five,http://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,In stock,a visit from the goon squad_117
B00k2scrape-885,A Storm of Swords (A Song of Ice and Fire #3),£31.22,Two,http://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,In stock,a storm of swords a song of ice and fire 3_116
B00k2scrape-886,A Heartbreaking Work of Staggering Genius,£54.29,Five,http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,In stock,a heartbreaking work of staggering genius_115
B00k2scrape-887,8 Keys to Mental Health Through Exercise,£31.04,One,http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,In stock,8 keys to mental health through exercise_114
B00k2scrape-888,#GIRLBOSS,£50.96,One,http://books.toscrape.com/catalogue/girlboss_113/index.html,In stock,girlboss_113
B00k2scrape-889,"The Suffragettes (Little Black Classics, #96)",£11.89,Two,http://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,In stock,the suffragettes little black classics 96_112
B00k2scrape-890,The Sense of an Ending,£31.38,Three,http://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,In stock,the sense of an ending_111
B00k2scrape-891,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",£54.81,One,http://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,In stock,the sandman vol 2 the dolls house the sandman volumes 2_110
B00k2scrape-892,The Course of Love,£16.78,Three,http://books.toscrape.com/catalogue/the-course-of-love_109/index.html,In stock,the course of love_109
B00k2scrape-893,Sugar Rush (Offensive Line #2),£24.42,One,http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,In stock,sugar rush offensive line 2_108
B00k2scrape-894,"Saga, Volume 2 (Saga (Collected Editions) #2)",£11.75,Three,http://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,In stock,saga volume 2 saga collected editions 2_107
B00k2scrape-895,"Run, Spot, Run: The Ethics of Keeping Pets",£20.02,One,http://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,In stock,run spot run the ethics of keeping pets_106
B00k2scrape-896,New Moon (Twilight #2),£12.86,Four,http://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,In stock,new moon twilight 2_105
B00k2scrape-897,Life,£31.58,Five,http://books.toscrape.com/catalogue/life_104/index.html,In stock,life_104
B00k2scrape-898,Kindle Paperwhite User's Guide,£34.00,Three,http://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,In stock,kindle paperwhite users guide_103
B00k2scrape-899,H is for Hawk,£57.42,Five,http://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,In stock,h is for hawk_102
B00k2scrape-900,Girl Online On Tour (Girl Online #2),£53.47,One,http://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,In stock,girl online on tour girl online 2_101
B00k2scrape-901,"Fruits Basket, Vol. 2 (Fruits Basket #2)",£11.64,Five,http://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,In stock,fruits basket vol 2 fruits basket 2_100
B00k2scrape-902,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),£52.88,Four,http://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,In stock,diary of a minecraft zombie book 1 a scare of a dare an unofficial minecraft book_99
B00k2scrape-903,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",£18.51,Four,http://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,In stock,y the last man vol 1 unmanned y the last man 1_98
B00k2scrape-906,While You Were Mine,£41.32,Five,http://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,In stock,while you were mine_97
B00k2scrape-904,Where Lightning Strikes (Bleeding Stars #3),£39.77,Three,http://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,In stock,where lightning strikes bleeding stars 3_96
B00k2scrape-905,When I'm Gone,£51.96,Three,http://books.toscrape.com/catalogue/when-im-gone_95/index.html,In stock,when im gone_95
B00k2scrape-907,Ways of Seeing,£39.51,Five,http://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,In stock,ways of seeing_94
B00k2scrape-910,"Vampire Knight, Vol. 1 (Vampire Knight #1)",£15.40,One,http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,In stock,vampire knight vol 1 vampire knight 1_93
B00k2scrape-908,Vampire Girl (Vampire Girl #1),£53.82,Two,http://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,In stock,vampire girl vampire girl 1_92
B00k2scrape-909,Twenty Love Poems and a Song of Despair,£30.95,Four,http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,In stock,twenty love poems and a song of despair_91
B00k2scrape-912,Travels with Charley: In Search of America,£57.82,Five,http://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,In stock,travels with charley in search of america_90
B00k2scrape-911,Three Wishes (River of Time: California #1),£44.18,Two,http://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,In stock,three wishes river of time california 1_89
B00k2scrape-913,This One Moment (Pushing Limits #1),£48.71,One,http://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,In stock,this one moment pushing limits 1_88
B00k2scrape-915,The Zombie Room,£19.69,Five,http://books.toscrape.com/catalogue/the-zombie-room_87/index.html,In stock,the zombie room_87
B00k2scrape-914,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",£36.52,Two,http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,In stock,the wicked the divine vol 1 the faust act the wicked the divine_86
B00k2scrape-916,The Tumor,£41.56,Five,http://books.toscrape.com/catalogue/the-tumor_85/index.html,In stock,the tumor_85
B00k2scrape-917,The Story of Hong Gildong,£43.19,Four,http://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,In stock,the story of hong gildong_84
B00k2scrape-918,The Silent Wife,£12.34,Five,http://books.toscrape.com/catalogue/the-silent-wife_83/index.html,In stock,the silent wife_83
B00k2scrape-920,The Silent Twin (Detective Jennifer Knight #3),£36.25,Three,http://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,In stock,the silent twin detective jennifer knight 3_82
B00k2scrape-919,The Selfish Gene,£29.45,One,http://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,In stock,the selfish gene_81
B00k2scrape-921,The Secret Healer,£34.56,Three,http://books.toscrape.com/catalogue/the-secret-healer_80/index.html,In stock,the secret healer_80
B00k2scrape-922,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",£54.12,Three,http://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,In stock,the sandman vol 1 preludes and nocturnes the sandman volumes 1_79
B00k2scrape-923,The Republic,£33.78,Three,http://books.toscrape.com/catalogue/the-republic_78/index.html,In stock,the republic_78
B00k2scrape-924,The Odyssey,£29.64,Three,http://books.toscrape.com/catalogue/the-odyssey_77/index.html,In stock,the odyssey_77
B00k2scrape-925,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),£57.70,Four,http://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,In stock,the no 1 ladies detective agency no 1 ladies detective agency 1_76
B00k2scrape-927,The Nicomachean Ethics,£36.34,One,http://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,In stock,the nicomachean ethics_75
B00k2scrape-926,The Name of the Wind (The Kingkiller Chronicle #1),£50.59,Three,http://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,In stock,the name of the wind the kingkiller chronicle 1_74
B00k2scrape-930,The Mirror & the Maze (The Wrath and the Dawn #1.5),£29.38,One,http://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,In stock,the mirror the maze the wrath and the dawn 15_73
B00k2scrape-928,The Little Prince,£45.42,Two,http://books.toscrape.com/catalogue/the-little-prince_72/index.html,In stock,the little prince_72
B00k2scrape-929,The Light of the Fireflies,£54.43,One,http://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,In stock,the light of the fireflies_71
B00k2scrape-931,The Last Girl (The Dominion Trilogy #1),£36.26,Two,http://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,In stock,the last girl the dominion trilogy 1_70
B00k2scrape-932,The Iliad,£16.16,One,http://books.toscrape.com/catalogue/the-iliad_69/index.html,In stock,the iliad_69
B00k2scrape-933,The Hook Up (Game On #1),£36.29,Five,http://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,In stock,the hook up game on 1_68
B00k2scrape-934,The Haters,£27.89,Five,http://books.toscrape.com/catalogue/the-haters_67/index.html,In stock,the haters_67
B00k2scrape-935,The Girl You Lost,£12.29,Five,http://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,In stock,the girl you lost_66
B00k2scrape-936,The Girl In The Ice (DCI Erika Foster #1),£15.85,Three,http://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,In stock,the girl in the ice dci erika foster 1_65
B00k2scrape-937,The End of the Jesus Era (An Investigation #1),£14.40,One,http://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,In stock,the end of the jesus era an investigation 1_64
B00k2scrape-938,The Edge of Reason (Bridget Jones #2),£19.18,Four,http://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,In stock,the edge of reason bridget jones 2_63
B00k2scrape-939,The Complete Maus (Maus #1-2),£10.64,Three,http://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,In stock,the complete maus maus 1 2_62
B00k2scrape-940,The Communist Manifesto,£14.76,Three,http://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,In stock,the communist manifesto_61
B00k2scrape-941,The Bhagavad Gita,£57.49,Three,http://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,In stock,the bhagavad gita_60
B00k2scrape-942,The Bette Davis Club,£30.66,Three,http://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,In stock,the bette davis club_59
B00k2scrape-943,The Art of Not Breathing,£40.83,Four,http://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,In stock,the art of not breathing_58
B00k2scrape-944,Taking Shots (Assassins #1),£18.88,Two,http://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,In stock,taking shots assassins 1_57
B00k2scrape-945,Starlark,£25.83,Three,http://books.toscrape.com/catalogue/starlark_56/index.html,In stock,starlark_56
B00k2scrape-946,"Skip Beat!, Vol. 01 (Skip Beat! #1)",£42.12,Three,http://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,In stock,skip beat vol 01 skip beat 1_55
B00k2scrape-947,Sister Sable (The Mad Queen #1),£13.33,Three,http://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,In stock,sister sable the mad queen 1_54
B00k2scrape-948,Shatter Me (Shatter Me #1),£42.40,One,http://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,In stock,shatter me shatter me 1_53
B00k2scrape-949,Shameless,£58.35,Three,http://books.toscrape.com/catalogue/shameless_52/index.html,In stock,shameless_52
B00k2scrape-950,Shadow Rites (Jane Yellowrock #10),£21.72,Four,http://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,In stock,shadow rites jane yellowrock 10_51
B00k2scrape-951,Settling the Score (The Summer Games #1),£44.91,Two,http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,In stock,settling the score the summer games 1_50
B00k2scrape-955,Sense and Sensibility,£37.46,One,http://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,In stock,sense and sensibility_49
B00k2scrape-952,"Saga, Volume 1 (Saga (Collected Editions) #1)",£28.48,One,http://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,In stock,saga volume 1 saga collected editions 1_48
B00k2scrape-953,"Rhythm, Chord & Malykhin",£28.34,Two,http://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,In stock,rhythm chord malykhin_47
B00k2scrape-954,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",£46.96,Five,http://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,In stock,rat queens vol 1 sass sorcery rat queens collected editions 1 5_46
B00k2scrape-956,Paradise Lost (Paradise #1),£24.96,One,http://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,In stock,paradise lost paradise 1_45
B00k2scrape-957,"Paper Girls, Vol. 1 (Paper Girls #1-5)",£21.71,Four,http://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,In stock,paper girls vol 1 paper girls 1 5_44
B00k2scrape-958,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",£29.87,Three,http://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,In stock,ouran high school host club vol 1 ouran high school host club 1_43
B00k2scrape-959,Origins (Alphas 0.5),£28.99,One,http://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,In stock,origins alphas 05_42
B00k2scrape-960,One Second (Seven #7),£52.94,Two,http://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,In stock,one second seven 7_41
B00k2scrape-961,On the Road (Duluoz Legend),£32.36,Three,http://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,In stock,on the road duluoz legend_40
B00k2scrape-963,Old Records Never Die: One Man's Quest for His Vinyl and His Past,£55.66,Two,http://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,In stock,old records never die one mans quest for his vinyl and his past_39
B00k2scrape-962,Off Sides (Off #1),£39.45,Five,http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,In stock,off sides off 1_38
B00k2scrape-964,Of Mice and Men,£47.11,Two,http://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,In stock,of mice and men_37
B00k2scrape-967,Myriad (Prentor #1),£58.75,Four,http://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,In stock,myriad prentor 1_36
